word|state|url|audio
last|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013057_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-11410-merge.wav|last.wav
late|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013116_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-54750-merge.wav|late.wav
later|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013134_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-44051-merge.wav|later.wav
laugh|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013154_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-82349-merge.wav|laugh.wav
lazy|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013213_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-47611-merge.wav|lazy.wav
learn a lesson|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013234_20.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len14-97253-merge.wav|learn a lesson.wav
learnt|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013253_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-92881-merge.wav|learnt.wav
leave|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013313_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-74726-merge.wav|leave.wav
leaves|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013332_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-15511-merge.wav|leaves.wav
left|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013351_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-44624-merge.wav|left.wav
leg|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013409_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-03022-merge.wav|leg.wav
lesson|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013428_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-62686-merge.wav|lesson.wav
let|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013448_19.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-29102-merge.wav|let.wav
let's|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013508_19.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-43631-merge.wav|let's.wav
letter|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013527_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-90523-merge.wav|letter.wav
librarian|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013546_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-56127-merge.wav|librarian.wav
library|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013605_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-54983-merge.wav|library.wav
lie|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013624_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-39191-merge.wav|lie.wav
light|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013644_20.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-81360-merge.wav|light.wav
like|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013704_19.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-41756-merge.wav|like.wav
line|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013724_19.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-40886-merge.wav|line.wav
lion|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013743_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-75006-merge.wav|lion.wav
lion dance|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013803_19.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-73614-merge.wav|lion dance.wav
listen|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013823_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-06576-merge.wav|listen.wav
listen to..|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013843_19.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len11-30983-merge.wav|listen to...wav
little|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013901_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-17627-merge.wav|little.wav
live|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013920_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-83078-merge.wav|live.wav
long|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013939_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-99204-merge.wav|long.wav
long ago|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013959_20.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-50498-merge.wav|long ago.wav
long jump|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014019_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-43683-merge.wav|long jump.wav
long/tall-short|error||[Errno 2] No such file or directory: 'D:\\project\\eng-ai-teacher\\test_audio\\audio\\long/tall-short.wav'
look|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014103_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-67463-merge.wav|look.wav
look after|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014124_20.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-28982-merge.wav|look after.wav
look at|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014144_20.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-73507-merge.wav|look at.wav
look for|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014204_20.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-76616-merge.wav|look for.wav
lost|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014223_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-19144-merge.wav|lost.wav
lots of|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014243_19.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-85904-merge.wav|lots of.wav
love|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014303_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-41896-merge.wav|love.wav
lovely|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014322_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-97632-merge.wav|lovely.wav
luck|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014342_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-15625-merge.wav|luck.wav
lunch|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014401_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-13168-merge.wav|lunch.wav
lunch time|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014421_19.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-55578-merge.wav|lunch time.wav
machine|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014440_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-69948-merge.wav|machine.wav
made|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014500_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-04843-merge.wav|made.wav
magic|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014519_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-92902-merge.wav|magic.wav
make|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014539_19.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-70007-merge.wav|make.wav
make friends|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014559_20.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len12-90460-merge.wav|make friends.wav
make mistakes|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014619_19.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len13-09664-merge.wav|make mistakes.wav
make peace|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014640_20.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-85941-merge.wav|make peace.wav
man|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014659_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-55781-merge.wav|man.wav
many|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014718_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-34171-merge.wav|many.wav
map|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014738_19.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-73529-merge.wav|map.wav
mask|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014757_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-68749-merge.wav|mask.wav
maths|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014816_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-45972-merge.wav|maths.wav
maths book|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014837_20.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-72096-merge.wav|maths book.wav
matter|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014856_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-70808-merge.wav|matter.wav
maybe|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014916_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-56800-merge.wav|maybe.wav
me|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014935_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-22587-merge.wav|me.wav
meal|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-014955_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-35444-merge.wav|meal.wav
meat|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015015_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-01900-merge.wav|meat.wav
medicine|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015034_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-63133-merge.wav|medicine.wav
meet|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015053_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-91762-merge.wav|meet.wav
member state|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015113_20.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len12-00896-merge.wav|member state.wav
men|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015132_18.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-83556-merge.wav|men.wav
mess|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015151_19.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-53210-merge.wav|mess.wav
message|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015210_18.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-98796-merge.wav|message.wav
messy|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015229_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-15204-merge.wav|messy.wav
met|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015249_20.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-29613-merge.wav|met.wav
metre|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015308_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-71104-merge.wav|metre.wav
middle|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015327_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-54302-merge.wav|middle.wav
middle school|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015346_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len13-05107-merge.wav|middle school.wav
milk|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015405_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-60058-merge.wav|milk.wav
milkshake|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015424_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-37352-merge.wav|milkshake.wav
mine|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015444_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-56838-merge.wav|mine.wav
minute|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015503_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-16504-merge.wav|minute.wav
miss|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015523_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-82350-merge.wav|miss.wav
mistake|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015542_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-88255-merge.wav|mistake.wav
model|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015601_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-35477-merge.wav|model.wav
monday|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015620_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-12128-merge.wav|monday.wav
monkey|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015639_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-30698-merge.wav|monkey.wav
monster|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015657_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-91516-merge.wav|monster.wav
month|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015716_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-39140-merge.wav|month.wav
moon|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015735_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-89454-merge.wav|moon.wav
more|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015754_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-65124-merge.wav|more.wav
more than|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015814_19.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-50348-merge.wav|more than.wav
morning|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015833_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-54194-merge.wav|morning.wav
morning exercise|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015853_20.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len16-03243-merge.wav|morning exercise.wav
mother|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015912_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-49148-merge.wav|mother.wav
mother’s day|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015934_21.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len12-83144-merge.wav|mother’s day.wav
mountain|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-015952_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-91292-merge.wav|mountain.wav
mouse|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020011_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-50560-merge.wav|mouse.wav
mouth|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020030_18.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-23527-merge.wav|mouth.wav
mr|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020049_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-86750-merge.wav|mr.wav
mrs|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020108_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-32404-merge.wav|mrs.wav
ms|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020127_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-19787-merge.wav|ms.wav
much|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020146_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-52697-merge.wav|much.wav
mum|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020205_18.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-10651-merge.wav|mum.wav
museum|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020223_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-17723-merge.wav|museum.wav
music|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020242_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-84889-merge.wav|music.wav
my|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020300_18.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-17267-merge.wav|my.wav
name|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020319_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-97466-merge.wav|name.wav
national|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020338_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-84439-merge.wav|national.wav
national day|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020358_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len12-72680-merge.wav|national day.wav
naughty|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020416_18.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-95689-merge.wav|naughty.wav
near|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020435_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-33372-merge.wav|near.wav
nearly|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020454_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-86278-merge.wav|nearly.wav
need|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020513_18.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-42058-merge.wav|need.wav
neighbour|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020531_18.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-48854-merge.wav|neighbour.wav
nervous|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020550_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-42925-merge.wav|nervous.wav
never|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020609_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-36005-merge.wav|never.wav
new|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020628_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-29450-merge.wav|new.wav
newspaper|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020648_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-55721-merge.wav|newspaper.wav
next|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020707_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-87709-merge.wav|next.wav
next to|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020727_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-52343-merge.wav|next to.wav
nice|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020746_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-28134-merge.wav|nice.wav
nice to meet you|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020808_22.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len16-69399-merge.wav|nice to meet you.wav
night|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020829_19.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-83409-merge.wav|night.wav
nine|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020848_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-82170-merge.wav|nine.wav
nineteen|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020907_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-29263-merge.wav|nineteen.wav
no|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020926_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-07622-merge.wav|no.wav
noise|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-020945_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-47576-merge.wav|noise.wav
noodles|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021004_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-43565-merge.wav|noodles.wav
north|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021023_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-11119-merge.wav|north.wav
nose|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021042_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-68799-merge.wav|nose.wav
not|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021101_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-72254-merge.wav|not.wav
notebook|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021121_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-95813-merge.wav|notebook.wav
nothing|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021139_18.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-07899-merge.wav|nothing.wav
november|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021158_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-11693-merge.wav|november.wav
now|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021217_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-79424-merge.wav|now.wav
nurse|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021236_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-84605-merge.wav|nurse.wav
o'clock|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021257_21.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-06774-merge.wav|o'clock.wav
of|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021316_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-47740-merge.wav|of.wav
of course|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021336_19.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-71794-merge.wav|of course.wav
office|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021354_18.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-68316-merge.wav|office.wav
office building|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021415_20.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len15-97588-merge.wav|office building.wav
often|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021432_17.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-65978-merge.wav|often.wav
old|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021451_18.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-87923-merge.wav|old.wav
on|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021509_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-74175-merge.wav|on.wav
on holiday|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021530_20.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-52028-merge.wav|on holiday.wav
once upon a time|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021551_21.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len16-68261-merge.wav|once upon a time.wav
one|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021611_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-79359-merge.wav|one.wav
onion|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021630_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-65330-merge.wav|onion.wav
only|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021650_20.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-51623-merge.wav|only.wav
open|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021709_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-49539-merge.wav|open.wav
or|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021728_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-35842-merge.wav|or.wav
orange|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021746_18.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-84188-merge.wav|orange.wav
other|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021805_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-65228-merge.wav|other.wav
our|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021824_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-67303-merge.wav|our.wav
out|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021844_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-29041-merge.wav|out.wav
over|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021902_18.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-62026-merge.wav|over.wav
over there|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021922_19.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-43896-merge.wav|over there.wav
paint|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-021941_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-37872-merge.wav|paint.wav
paint brush|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022000_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len11-21417-merge.wav|paint brush.wav
painted|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022019_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-15301-merge.wav|painted.wav
painting|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022038_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-09127-merge.wav|painting.wav
panda|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022057_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-04346-merge.wav|panda.wav
paper|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022116_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-86007-merge.wav|paper.wav
parent|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022136_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-75803-merge.wav|parent.wav
parents’ day|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022157_21.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len12-74194-merge.wav|parents’ day.wav
park|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022216_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-27540-merge.wav|park.wav
parrot|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022236_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-42445-merge.wav|parrot.wav
party|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022255_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-61166-merge.wav|party.wav
passport|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022314_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-71136-merge.wav|passport.wav
past|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022333_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-33449-merge.wav|past.wav
pe=physical education|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022356_23.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len21-20318-merge.wav|pe=physical education.wav
peace|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-022416_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-20370-merge.wav|peace.wav
